paper ID_df1,paper title_df1,author names_df1,publication venue_df1,year of publication_df1,index_df1,paper ID_df2,paper title_df2,author names_df2,publication venue_df2,year of publication_df2,index_df2,similarity_score
5390972920f70186a0dfacc0,joining interval data in relational databases,"jost enderle, matthias hampel, thomas seidl",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,87,53e998b8b7602d97020f14ec,joining interval data in relational databases,"jost enderle, matthias hampel, thomas seidl",sigmod conference,2004,4365,1.0
5390972920f70186a0dfacbb,sina scalable incremental processing of continuous queries in spatiotemporal databases,"mohamed f mokbel, xiaopeing xiong, walid g aref",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,88,53e99cc9b7602d970257be45,sina scalable incremental processing of continuous queries in spatiotemporal databases,"mohamed f mokbel, xiaopeng xiong, walid g aref",sigmod conference,2004,3447,0.9651162790697674
5390972920f70186a0dfacbd,cords automatic discovery of correlations and soft functional dependencies,"ihab f ilyas, volker markl, peter haas, paul brown, ashraf aboulnaga",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,89,53e9acbdb7602d970369d43d,cords automatic discovery of correlations and soft functional dependencies,"ihab f ilyas, volker markl, peter j haas, paul brown, ashraf aboulnaga",sigmod conference,2004,4864,0.9903225806451612
5390972920f70186a0dfacbe,robust query processing through progressive optimization,"volker markl, vijayshankar raman, david simmen, guy lohman, hamid pirahesh, miso cilimdzic",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,90,53e9abbfb7602d97035713f9,robust query processing through progressive optimization,"volker markl, vijayshankar raman, david e simmen, guy m lohman, hamid pirahesh",sigmod conference,2004,4857,0.9392857142857143
5390972920f70186a0dfacba,prediction and indexing of moving objects with unknown motion patterns,"yufei tao, christos faloutsos, dimitris papadias, bin liu",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,91,53e9a02db7602d9702912fc5,prediction and indexing of moving objects with unknown motion patterns,"yufei tao, christos faloutsos, dimitris papadias, bin liu 0002",sigmod conference,2004,3938,0.9741379310344827
5390972920f70186a0dfacbc,stripes an efficient index for predicted trajectories,"jignesh m patel, yun chen, v prasad chakka",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,92,53e99e0cb7602d97026d20d8,stripes an efficient index for predicted trajectories,"jignesh m patel, yun chen, v prasad chakka",sigmod conference,2004,3928,1.0
5390972920f70186a0dfacbf,canonical abstraction for outerjoin optimization,"jun rao, hamid pirahesh, calisto zuzarte",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,93,53e9ac22b7602d97035e5820,canonical abstraction for outerjoin optimization,"jun rao, hamid pirahesh, calisto zuzarte",sigmod conference,2004,4594,1.0
5390972920f70186a0dfacb2,the price of validity in dynamic networks,"mayank bawa, aristides gionis, hector garciamolina, rajeev motwani",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,94,53e9b98ab7602d970457cb15,the price of validity in dynamic networks,"mayank bawa, aristides gionis, hector garciamolina, rajeev motwani",sigmod conference,2004,4787,1.0
5390972920f70186a0dfacaa,static optimization of conjunctive queries with sliding windows over infinite streams,"ahmed m ayad, jeffrey f naughton",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,95,53e9a9a2b7602d97033030d8,static optimization of conjunctive queries with sliding windows over infinite streams,"ahmed ayad, jeffrey f naughton",sigmod conference,2004,4688,0.9806451612903225
5390972920f70186a0dfaca8,adapting to source properties in processing data integration queries,"zachary g ives, alon y halevy, daniel s weld",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,96,53e9a6aeb7602d9702fe424c,adapting to source properties in processing data integration queries,"zachary g ives, alon y halevy, daniel s weld",sigmod conference,2004,4799,1.0
5390972920f70186a0dfaca6,constraintbased xml query rewriting for data integration,"cong yu, lucian popa",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,97,53e9a19bb7602d9702a9189c,constraintbased xml query rewriting for data integration,"cong yu, lucian popa",sigmod conference,2004,4227,1.0
5390972920f70186a0dfacac,clustering objects on a spatial network,"man lung yiu, nikos mamoulis",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,98,53e99ed1b7602d970279a364,clustering objects on a spatial network,"man lung yiu, nikos mamoulis",sigmod conference,2004,4371,1.0
5390972920f70186a0dfacab,dynamic plan migration for continuous queries over data streams,"yali zhu, elke a rundensteiner, george t heineman",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,99,53e9b35ab7602d9703e3903b,dynamic plan migration for continuous queries over data streams,"yali zhu, elke a rundensteiner, george t heineman",sigmod conference,2004,4208,1.0
5390972920f70186a0dfacb1,incremental evaluation of schemadirected xml publishing,"philip bohannon, byron choi, wenfei fan",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,100,53e9ba64b7602d9704682420,incremental evaluation of schemadirected xml publishing,"philip bohannon, peter buneman, byron choi, wenfei fan",sigmod conference,2004,4806,0.9297872340425531
5390972920f70186a0dfacae,incremental and effective data summarization for dynamic hierarchical clustering,"samer nassar, jörg sander, corrine cheng",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,101,53e9b45eb7602d9703f5ce0d,incremental and effective data summarization for dynamic hierarchical clustering,"samer nassar, jörg sander, corrine cheng",sigmod conference,2004,3620,1.0
5390972920f70186a0dfaca9,adaptive ordering of pipelined stream filters,"shivnath babu, rajeev motwani, kamesh munagala, itaru nishizawa, jennifer widom",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,103,53e99b0ab7602d970239bda1,adaptive ordering of pipelined stream filters,"shivnath babu, rajeev motwani, kamesh munagala, itaru nishizawa, jennifer widom",sigmod conference,2004,4681,1.0
5390972920f70186a0dfacb0,incremental maintenance of xml structural indexes,"ke yi, hao he, ioana stanoi, jun yang",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,104,53e9babab7602d97046eaffe,incremental maintenance of xml structural indexes,"ke yi, hao he, ioana stanoi, jun yang 0001",sigmod conference,2004,4786,0.9605263157894737
5390972920f70186a0dfacf8,tools for design of composite web services,"richard hull, jianwen su",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,105,53e9ba6ab7602d970468d643,tools for design of composite web services,"richard hull, jianwen su",sigmod conference,2004,3443,1.0
5390972920f70186a0dfacfb,indexing and mining streams,christos faloutsos,sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,106,53e99a98b7602d970231120a,indexing and mining streams,christos faloutsos,sigmod conference,2004,4838,1.0
5390972920f70186a0dfacfa,"fast algorithms for time series with applications to finance, physics, music, biology, and other suspects","alberto lerner, dennis shasha, zhihua wang, xiaojian zhao, yunyue zhu",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,107,53e9b581b7602d97040c03b2,"fast algorithms for time series with applications to finance, physics, music, biology, and other suspects","alberto lerner, dennis shasha, zhihua wang, xiaojian zhao, yunyue zhu",sigmod conference,2004,3952,1.0
5390972920f70186a0dfacf5,bodhi a database habitat for biodiversity information,"srikanta j bedathur, abhijit kadlag, jayant r haritsa",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,109,53e9a281b7602d9702b88666,bodhi a database habitat for biodiversity information,"srikanta j bedathur, abhijit kadlag, jayant r haritsa",sigmod conference,2004,4666,1.0
5390972920f70186a0dfacf0,a texquerybased xml fulltext search engine,"chavdar botev, sihem ameryahia, jayavel shanmugasundaram",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,110,53e9b1afb7602d9703c3a7c2,a texquerybased xml fulltext search engine,"chavdar botev, jayavel shanmugasundaram, sihem ameryahia",sigmod conference,2004,4099,1.0
5390972920f70186a0dfacde,ordpaths insertfriendly xml node labels,"patrick oneil, elizabeth oneil, shankar pal, istvan cseri, gideon schaller, nigel westbury",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,111,53e9b4abb7602d9703fba31d,ordpaths insertfriendly xml node labels,"patrick e oneil, elizabeth j oneil, shankar pal, istvan cseri, gideon schaller, nigel westbury",sigmod conference,2004,4223,0.98875
5390972920f70186a0dfacf1,"share your data, keep your secrets","irini fundulaki, arnaud sahuguet",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,112,53e9af12b7602d970394ca6e,"share your data, keep your secrets","irini fundulaki, arnaud sahuguet",sigmod conference,2004,4777,1.0
5390972920f70186a0dfacef,xseq an indexing infrastructure for tree pattern queries,"xiaofeng meng, yu jiang, yan chen, haixun wang",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,113,53e9b042b7602d9703aa139e,xseq an index infrastructure for tree pattern queries,"xiaofeng meng, yu jiang, yan chen, haixun wang",sigmod conference,2004,4854,0.8444444444444443
5390972920f70186a0dfaced,support for relaxed currency and consistency constraints in mtcache,"hongfei guo, peråke larson, raghu ramakrishnan, jonathan goldstein",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,114,53e99fd0b7602d97028aed9b,support for relaxed currency and consistency constraints in mtcache,"hongfei guo, peråke larson, raghu ramakrishnan, jonathan goldstein",sigmod conference,2004,3429,1.0
5390972920f70186a0dfacee,an indexing framework for peertopeer systems,"adina crainiceanu, prakash linga, ashwin machanavajjhala, johannes gehrke, jayavel shanmugasundaram",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,115,53e9b634b7602d970418ce3b,an indexing framework for peertopeer systems,"adina crainiceanu, prakash linga, ashwin machanavajjhala, johannes gehrke, jayavel shanmugasundaram",sigmod conference,2004,3628,1.0
5390972920f70186a0dfaceb,p2pdiet an extensible p2p service that unifies adhoc and continuous querying in superpeer networks,"stratos idreos, manolis koubarakis, christos tryfonopoulos",sigmod 04 proceedings of the 2004 acm sigmod international conference on management of data,2004,116,53e9b9a0b7602d9704590907,p2pdiet an extensible p2p service that unifies adhoc and continuous querying in superpeer networks,"stratos idreos, manolis koubarakis, christos tryfonopoulos",sigmod conference,2004,3939,1.0
5390975920f70186a0dfe096,best papers of vldb 2003,"johannchristoph freytag, serge abiteboul, mike carey",the vldb journal  the international journal on very large data bases,2004,148,53e9aaa3b7602d970341c212,best papers of vldb 2003,"johann christoph freytag, serge abiteboul, michael j carey",vldb j,2004,4024,0.9288135593220338
5390975920f70186a0dfe094,automatic integration of web search interfaces with wiseintegrator,"hai he, weiyi meng, clement yu, zonghuan wu",the vldb journal  the international journal on very large data bases,2004,149,53e9b648b7602d97041a4baa,automatic integration of web search interfaces with wiseintegrator,"hai he, weiyi meng, clement t yu, zonghuan wu",vldb j,2004,4626,0.9849999999999999
